id,name,role,stake,sent_bodies_messages,sent_bodies_bytes,sent_announcements_messages,sent_announcements_bytes,sent_requests_messages,sent_requests_bytes,sent_bytes,sent_mean_mbit_s,sent_peak_1s_mbit_s,sent_peak_window_start_s,received_bodies_messages,received_bodies_bytes,received_announcements_messages,received_announcements_bytes,received_requests_messages,received_requests_bytes,received_bytes,received_mean_mbit_s,received_peak_1s_mbit_s,received_peak_window_start_s
914,node-471,relay,0,302633,28447502,0,0,0,0,28447502,0.56895004,11.265712,67,288948,27161112,0,0,0,0,27161112,0.54322224,10.746832,67
915,node-472,relay,0,338769,31844286,0,0,0,0,31844286,0.63688572,12.611792,67,343049,32246606,0,0,0,0,32246606,0.64493212,12.771968,67
916,node-473,relay,0,240593,22615742,0,0,0,0,22615742,0.45231484,8.95632,67,316658,29765852,0,0,0,0,29765852,0.59531704,11.799632,67
917,node-474,relay,0,267429,25138326,0,0,0,0,25138326,0.50276652,9.957232,67,288966,27162804,0,0,0,0,27162804,0.54325608,10.7724,67
918,node-475,relay,0,383045,36006230,0,0,0,0,36006230,0.7201246,14.260176,67,351553,33045982,0,0,0,0,33045982,0.66091964,13.094576,67
919,node-476,relay,0,239514,22514316,0,0,0,0,22514316,0.45028632,8.916464,67,351916,33080104,0,0,0,0,33080104,0.66160208,13.11112,67
920,node-477,relay,0,338504,31819376,0,0,0,0,31819376,0.63638752,12.600512,67,379906,35711164,0,0,0,0,35711164,0.7142232799999999,14.151136,67
921,node-478,relay,0,302329,28418926,0,0,0,0,28418926,0.56837852,11.255184,67,343174,32258356,0,0,0,0,32258356,0.64516712,12.770464,67
922,node-479,relay,0,302926,28475044,0,0,0,0,28475044,0.56950088,11.277744,67,332177,31224638,0,0,0,0,31224638,0.62449276,12.36664,67
923,node-48,relay,0,241008,22654752,0,0,0,0,22654752,0.45309503999999995,8.973616,67,387819,36454986,0,0,0,0,36454986,0.72909972,14.433888,67
924,node-480,relay,0,231552,21765888,0,0,0,0,21765888,0.43531776,8.620928,67,280085,26327990,0,0,0,0,26327990,0.5265598,10.433248,67
925,node-481,relay,0,249133,23418502,0,0,0,0,23418502,0.46837004,9.281184,67,361492,33980248,0,0,0,0,33980248,0.67960496,13.482608,67
926,node-482,relay,0,231717,21781398,0,0,0,0,21781398,0.43562796,8.626944,67,342907,32233258,0,0,0,0,32233258,0.64466516,12.764448,67
927,node-483,relay,0,258394,24289036,0,0,0,0,24289036,0.48578072,9.619584,67,388431,36512514,0,0,0,0,36512514,0.73025028,14.462464,67
928,node-484,relay,0,302713,28455022,0,0,0,0,28455022,0.56910044,11.27248,67,324216,30476304,0,0,0,0,30476304,0.60952608,12.074112,67
929,node-485,relay,0,248222,23332868,0,0,0,0,23332868,0.46665736,9.240576,67,281499,26460906,0,0,0,0,26460906,0.52921812,10.488896,67
930,node-486,relay,0,285379,26825626,0,0,0,0,26825626,0.53651252,10.62576,67,351745,33064030,0,0,0,0,33064030,0.6612806,13.093824,67
931,node-487,relay,0,276696,26009424,0,0,0,0,26009424,0.52018848,10.3024,67,352672,33151168,0,0,0,0,33151168,0.66302336,13.136688,67
932,node-488,relay,0,249066,23412204,0,0,0,0,23412204,0.46824408,9.27216,67,415416,39049104,0,0,0,0,39049104,0.78098208,15.473904,67
933,node-489,relay,0,249118,23417092,0,0,0,0,23417092,0.46834184,9.275168,67,307684,28922296,0,0,0,0,28922296,0.57844592,11.472512,67
934,node-49,relay,0,285604,26846776,0,0,0,0,26846776,0.53693552,10.634032,67,272509,25615846,0,0,0,0,25615846,0.5123169200000001,10.147488,67
935,node-490,relay,0,293851,27621994,0,0,0,0,27621994,0.55243988,10.936336,67,343701,32307894,0,0,0,0,32307894,0.64615788,12.808064,67
936,node-491,relay,0,374597,35212118,0,0,0,0,35212118,0.70424236,13.946592,67,289313,27195422,0,0,0,0,27195422,0.54390844,10.76112,67
937,node-492,relay,0,302883,28471002,0,0,0,0,28471002,0.56942004,11.276992,67,288841,27151054,0,0,0,0,27151054,0.5430210799999999,10.755104,67
938,node-493,relay,0,249210,23425740,0,0,0,0,23425740,0.4685148,9.278176,67,296814,27900516,0,0,0,0,27900516,0.55801032,11.031088,67
939,node-494,relay,0,240968,22650992,0,0,0,0,22650992,0.45301983999999995,8.972112,67,316460,29747240,0,0,0,0,29747240,0.5949448,11.78008,67
940,node-495,relay,0,240116,22570904,0,0,0,0,22570904,0.45141808,8.936016,67,308905,29037070,0,0,0,0,29037070,0.5807414,11.50184,67
941,node-496,relay,0,337937,31766078,0,0,0,0,31766078,0.63532156,12.58096,67,324537,30506478,0,0,0,0,30506478,0.6101295600000001,12.080128,67
942,node-497,relay,0,302966,28478804,0,0,0,0,28478804,0.56957608,11.278496,67,352526,33137444,0,0,0,0,33137444,0.6627488800000001,13.113376,67
943,node-498,relay,0,275979,25942026,0,0,0,0,25942026,0.5188405199999999,10.270064,67,324502,30503188,0,0,0,0,30503188,0.6100637600000001,12.086896,67
944,node-499,relay,0,302295,28415730,0,0,0,0,28415730,0.5683146,11.25368,67,360372,33874968,0,0,0,0,33874968,0.6774993600000001,13.428464,67
945,node-5,relay,0,249935,23493890,0,0,0,0,23493890,0.4698778,9.306,67,352919,33174386,0,0,0,0,33174386,0.66348772,13.153984,67
946,node-50,relay,0,275758,25921252,0,0,0,0,25921252,0.51842504,10.265552,67,342757,32219158,0,0,0,0,32219158,0.64438316,12.752416,67
947,node-500,relay,0,293101,27551494,0,0,0,0,27551494,0.5510298800000001,10.908512,67,431239,40536466,0,0,0,0,40536466,0.81072932,16.06272,67
948,node-501,relay,0,355939,33458266,0,0,0,0,33458266,0.6691653200000001,13.247984,67,315623,29668562,0,0,0,0,29668562,0.5933712400000001,11.75376,67
949,node-502,relay,0,267417,25137198,0,0,0,0,25137198,0.50274396,9.957232,67,289622,27224468,0,0,0,0,27224468,0.54448936,10.790448,67
950,node-503,relay,0,240270,22585380,0,0,0,0,22585380,0.4517076,8.94504,67,359914,33831916,0,0,0,0,33831916,0.67663832,13.396128,67
951,node-504,relay,0,311108,29244152,0,0,0,0,29244152,0.58488304,11.582304,67,316207,29723458,0,0,0,0,29723458,0.59446916,11.762032,67
952,node-505,relay,0,257363,24192122,0,0,0,0,24192122,0.48384244000000004,9.58048,67,234993,22089342,0,0,0,0,22089342,0.44178683999999996,8.745008,67
953,node-506,relay,0,266656,25065664,0,0,0,0,25065664,0.5013132800000001,9.928656,67,288439,27113266,0,0,0,0,27113266,0.5422653199999999,10.751344,67
954,node-507,relay,0,258086,24260084,0,0,0,0,24260084,0.48520167999999997,9.609056,67,317378,29833532,0,0,0,0,29833532,0.59667064,11.814672,67
955,node-508,relay,0,356277,33490038,0,0,0,0,33490038,0.66980076,13.264528,67,334220,31416680,0,0,0,0,31416680,0.6283335999999999,12.442592,67
956,node-509,relay,0,319349,30018806,0,0,0,0,30018806,0.6003761200000001,11.886864,67,331600,31170400,0,0,0,0,31170400,0.623408,12.334304,67
957,node-51,relay,0,276716,26011304,0,0,0,0,26011304,0.52022608,10.303152,67,316718,29771492,0,0,0,0,29771492,0.59542984,11.792864,67
958,node-510,relay,0,293725,27610150,0,0,0,0,27610150,0.552203,10.936336,67,334231,31417714,0,0,0,0,31417714,0.62835428,12.441088,67
959,node-511,relay,0,285328,26820832,0,0,0,0,26820832,0.53641664,10.623504,67,317161,29813134,0,0,0,0,29813134,0.59626268,11.808656,67
960,node-512,relay,0,276192,25962048,0,0,0,0,25962048,0.51924096,10.282096,67,352376,33123344,0,0,0,0,33123344,0.6624668800000001,13.124656,67
961,node-513,relay,0,293455,27584770,0,0,0,0,27584770,0.5516954,10.92656,67,378474,35576556,0,0,0,0,35576556,0.71153112,14.086464,67
962,node-514,relay,0,258841,24331054,0,0,0,0,24331054,0.48662108000000004,9.637632,67,281727,26482338,0,0,0,0,26482338,0.52964676,10.496416,67
963,node-515,relay,0,284404,26733976,0,0,0,0,26733976,0.53467952,10.585904,67,317627,29856938,0,0,0,0,29856938,0.59713876,11.826704,67
964,node-516,relay,0,319283,30012602,0,0,0,0,30012602,0.60025204,11.8816,67,326136,30656784,0,0,0,0,30656784,0.61313568,12.143296,67
965,node-517,relay,0,294570,27689580,0,0,0,0,27689580,0.5537915999999999,10.96792,67,379637,35685878,0,0,0,0,35685878,0.7137175600000001,14.133088,67
966,node-518,relay,0,249935,23493890,0,0,0,0,23493890,0.4698778,9.306,67,307359,28891746,0,0,0,0,28891746,0.57783492,11.443936,67
967,node-519,relay,0,285603,26846682,0,0,0,0,26846682,0.53693364,10.634032,67,360929,33927326,0,0,0,0,33927326,0.67854652,13.442,67
968,node-52,relay,0,294570,27689580,0,0,0,0,27689580,0.5537915999999999,10.96792,67,334915,31482010,0,0,0,0,31482010,0.6296402,12.485456,67
969,node-520,relay,0,285105,26799870,0,0,0,0,26799870,0.5359974,10.613728,67,218782,20565508,0,0,0,0,20565508,0.41131016000000004,8.141152,67
970,node-521,relay,0,266930,25091420,0,0,0,0,25091420,0.5018284,9.94144,67,281089,26422366,0,0,0,0,26422366,0.52844732,10.462576,67
971,node-522,relay,0,266156,25018664,0,0,0,0,25018664,0.50037328,9.908352,67,343702,32307988,0,0,0,0,32307988,0.6461597600000001,12.797536,67
972,node-523,relay,0,258082,24259708,0,0,0,0,24259708,0.48519416,9.609808,67,289983,27258402,0,0,0,0,27258402,0.54516804,10.79496,67
973,node-524,relay,0,222214,20888116,0,0,0,0,20888116,0.41776232,8.271248,67,316899,29788506,0,0,0,0,29788506,0.5957701200000001,11.801888,67
974,node-525,relay,0,301455,28336770,0,0,0,0,28336770,0.5667354,11.224352,67,307196,28876424,0,0,0,0,28876424,0.57752848,11.44168,67
975,node-526,relay,0,265652,24971288,0,0,0,0,24971288,0.49942576000000005,9.887296,67,343713,32309022,0,0,0,0,32309022,0.64618044,12.797536,67
976,node-527,relay,0,267150,25112100,0,0,0,0,25112100,0.5022420000000001,9.9452,67,396616,37281904,0,0,0,0,37281904,0.74563808,14.770784,67
977,node-528,relay,0,276164,25959416,0,0,0,0,25959416,0.51918832,10.2836,67,387686,36442484,0,0,0,0,36442484,0.72884968,14.437648,67
978,node-529,relay,0,276250,25967500,0,0,0,0,25967500,0.51935,10.288112,67,369425,34725950,0,0,0,0,34725950,0.694519,13.751824,67
979,node-53,relay,0,267789,25172166,0,0,0,0,25172166,0.50344332,9.970768,67,316535,29754290,0,0,0,0,29754290,0.5950858,11.779328,67
980,node-530,relay,0,222585,20922990,0,0,0,0,20922990,0.4184598,8.28704,67,369777,34759038,0,0,0,0,34759038,0.69518076,13.766112,67
981,node-531,relay,0,257663,24220322,0,0,0,0,24220322,0.48440644,9.593264,67,361100,33943400,0,0,0,0,33943400,0.6788679999999999,13.439744,67
982,node-532,relay,0,292987,27540778,0,0,0,0,27540778,0.55081556,10.910768,67,289776,27238944,0,0,0,0,27238944,0.54477888,10.789696,67
983,node-533,relay,0,239860,22546840,0,0,0,0,22546840,0.45093679999999997,8.931504,67,280132,26332408,0,0,0,0,26332408,0.52664816,10.427232,67
984,node-534,relay,0,293040,27545760,0,0,0,0,27545760,0.5509152,10.910768,67,343214,32262116,0,0,0,0,32262116,0.6452423199999999,12.780992,67
985,node-535,relay,0,284831,26774114,0,0,0,0,26774114,0.53548228,10.604704,67,324915,30542010,0,0,0,0,30542010,0.6108402,12.097424,67
986,node-536,relay,0,264844,24895336,0,0,0,0,24895336,0.49790672,9.86248,67,272424,25607856,0,0,0,0,25607856,0.51215712,10.14072,67
987,node-537,relay,0,276494,25990436,0,0,0,0,25990436,0.51980872,10.29488,67,396742,37293748,0,0,0,0,37293748,0.74587496,14.770032,67
988,node-538,relay,0,302638,28447972,0,0,0,0,28447972,0.56895944,11.26872,67,298250,28035500,0,0,0,0,28035500,0.5607099999999999,11.102528,67
989,node-539,relay,0,240287,22586978,0,0,0,0,22586978,0.45173956,8.9488,67,307608,28915152,0,0,0,0,28915152,0.57830304,11.448448,67
990,node-54,relay,0,303304,28510576,0,0,0,0,28510576,0.57021152,11.293536,67,289934,27253796,0,0,0,0,27253796,0.54507592,10.80624,67
991,node-540,relay,0,257973,24249462,0,0,0,0,24249462,0.48498924000000004,9.606048,67,280578,26374332,0,0,0,0,26374332,0.52748664,10.450544,67
992,node-541,relay,0,302873,28470062,0,0,0,0,28470062,0.5694012399999999,11.279248,67,334182,31413108,0,0,0,0,31413108,0.62826216,12.435824,67
993,node-542,relay,0,266018,25005692,0,0,0,0,25005692,0.50011384,9.906848,67,317001,29798094,0,0,0,0,29798094,0.5959618799999999,11.801136,67
994,node-543,relay,0,272442,25609548,0,0,0,0,25609548,0.51219096,10.142976,67,245483,23075402,0,0,0,0,23075402,0.46150804,9.141312,67
995,node-544,relay,0,293105,27551870,0,0,0,0,27551870,0.5510374,10.912272,67,324829,30533926,0,0,0,0,30533926,0.61067852,12.092912,67
996,node-545,relay,0,248785,23385790,0,0,0,0,23385790,0.4677158,9.265392,67,325768,30622192,0,0,0,0,30622192,0.61244384,12.129008,67
997,node-546,relay,0,265146,24923724,0,0,0,0,24923724,0.49847448,9.873008,67,300179,28216826,0,0,0,0,28216826,0.56433652,11.17848,67
998,node-547,relay,0,320659,30141946,0,0,0,0,30141946,0.6028389200000001,11.938752,67,362057,34033358,0,0,0,0,34033358,0.68066716,13.487872,67
999,node-548,relay,0,274810,25832140,0,0,0,0,25832140,0.5166428,10.230208,67,308059,28957546,0,0,0,0,28957546,0.57915092,11.466496,67
1000,node-549,relay,0,284901,26780694,0,0,0,0,26780694,0.53561388,10.608464,67,298711,28078834,0,0,0,0,28078834,0.56157668,11.119072,71
1001,node-55,relay,0,294570,27689580,0,0,0,0,27689580,0.5537915999999999,10.96792,67,351760,33065440,0,0,0,0,33065440,0.6613088,13.084048,67
1002,node-550,relay,0,293523,27591162,0,0,0,0,27591162,0.55182324,10.927312,67,324920,30542480,0,0,0,0,30542480,0.6108496,12.094416,67
1003,node-551,relay,0,302524,28437256,0,0,0,0,28437256,0.56874512,11.266464,67,343365,32276310,0,0,0,0,32276310,0.6455262,12.771968,67
1004,node-552,relay,0,276276,25969944,0,0,0,0,25969944,0.51939888,10.288112,67,360732,33908808,0,0,0,0,33908808,0.67817616,13.42696,67
1005,node-553,relay,0,319850,30065900,0,0,0,0,30065900,0.601318,11.907168,67,334914,31481916,0,0,0,0,31481916,0.62963832,12.469664,67
1006,node-554,relay,0,248636,23371784,0,0,0,0,23371784,0.46743568,9.259376,67,352406,33126164,0,0,0,0,33126164,0.66252328,13.114128,67
1007,node-555,relay,0,247541,23268854,0,0,0,0,23268854,0.46537708,9.221024,67,299548,28157512,0,0,0,0,28157512,0.56315024,11.154416,67
1008,node-556,relay,0,258112,24262528,0,0,0,0,24262528,0.48525056,9.612816,67,370460,34823240,0,0,0,0,34823240,0.6964648,13.790176,67
1009,node-557,relay,0,267181,25115014,0,0,0,0,25115014,0.5023002799999999,9.950464,67,361053,33938982,0,0,0,0,33938982,0.67877964,13.439744,67
1010,node-558,relay,0,265519,24958786,0,0,0,0,24958786,0.49917572,9.882032,67,290760,27331440,0,0,0,0,27331440,0.5466288,10.8288,67
1011,node-559,relay,0,275961,25940334,0,0,0,0,25940334,0.51880668,10.273824,67,271895,25558130,0,0,0,0,25558130,0.5111626,10.1144,67
1012,node-56,relay,0,276591,25999554,0,0,0,0,25999554,0.51999108,10.29864,67,296784,27897696,0,0,0,0,27897696,0.55795392,11.05064,67
1013,node-560,relay,0,258074,24258956,0,0,0,0,24258956,0.48517912,9.61056,67,396783,37297602,0,0,0,0,37297602,0.7459520399999999,14.772288,67
1014,node-561,relay,0,248822,23389268,0,0,0,0,23389268,0.46778536000000004,9.263888,67,361145,33947630,0,0,0,0,33947630,0.6789525999999999,13.448768,67
1015,node-562,relay,0,240048,22564512,0,0,0,0,22564512,0.45129024,8.939776,67,334496,31442624,0,0,0,0,31442624,0.6288524799999999,12.45312,67
1016,node-563,relay,0,266405,25042070,0,0,0,0,25042070,0.5008414,9.920384,67,369903,34770882,0,0,0,0,34770882,0.6954176400000001,13.766112,67
1017,node-564,relay,0,276054,25949076,0,0,0,0,25949076,0.5189815200000001,10.280592,67,334201,31414894,0,0,0,0,31414894,0.62829788,12.4456,67
1018,node-565,relay,0,239785,22539790,0,0,0,0,22539790,0.4507958,8.923984,67,361475,33978650,0,0,0,0,33978650,0.679573,13.466064,67
1019,node-566,relay,0,231299,21742106,0,0,0,0,21742106,0.43484212,8.611904,67,316767,29776098,0,0,0,0,29776098,0.59552196,11.79888,67
1020,node-567,relay,0,275562,25902828,0,0,0,0,25902828,0.51805656,10.260288,67,281225,26435150,0,0,0,0,26435150,0.528703,10.473856,67
1021,node-568,relay,0,285083,26797802,0,0,0,0,26797802,0.53595604,10.617488,67,325781,30623414,0,0,0,0,30623414,0.61246828,12.126,67
1022,node-569,relay,0,284457,26738958,0,0,0,0,26738958,0.53477916,10.592672,67,325610,30607340,0,0,0,0,30607340,0.6121468,12.121488,67
1023,node-57,relay,0,214157,20130758,0,0,0,0,20130758,0.40261516,7.974208,67,361625,33992750,0,0,0,0,33992750,0.679855,13.469072,67
1024,node-570,relay,0,266895,25088130,0,0,0,0,25088130,0.5017626,9.93392,67,334421,31435574,0,0,0,0,31435574,0.62871148,12.459136,67
1025,node-571,relay,0,284094,26704836,0,0,0,0,26704836,0.53409672,10.575376,67,352364,33122216,0,0,0,0,33122216,0.6624443200000001,13.123904,67
1026,node-572,relay,0,293822,27619268,0,0,0,0,27619268,0.55238536,10.940096,67,334307,31424858,0,0,0,0,31424858,0.62849716,12.442592,67
1027,node-573,relay,0,302782,28461508,0,0,0,0,28461508,0.5692301599999999,11.27624,67,307153,28872382,0,0,0,0,28872382,0.57744764,11.422128,67
1028,node-574,relay,0,292813,27524422,0,0,0,0,27524422,0.5504884400000001,10.904752,67,351700,33059800,0,0,0,0,33059800,0.661196,13.098336,67
1029,node-575,relay,0,258395,24289130,0,0,0,0,24289130,0.4857826,9.620336,67,378940,35620360,0,0,0,0,35620360,0.7124071999999999,14.119552,67
1030,node-576,relay,0,285295,26817730,0,0,0,0,26817730,0.5363546,10.622752,67,306731,28832714,0,0,0,0,28832714,0.57665428,11.414608,67
1031,node-577,relay,0,249935,23493890,0,0,0,0,23493890,0.4698778,9.306,67,289396,27203224,0,0,0,0,27203224,0.54406448,10.765632,67
1032,node-578,relay,0,294111,27646434,0,0,0,0,27646434,0.55292868,10.950624,67,281182,26431108,0,0,0,0,26431108,0.52862216,10.468592,67
1033,node-579,relay,0,231190,21731860,0,0,0,0,21731860,0.4346372,8.608144,67,375721,35317774,0,0,0,0,35317774,0.70635548,13.975168,67
1034,node-58,relay,0,249935,23493890,0,0,0,0,23493890,0.4698778,9.306,67,360438,33881172,0,0,0,0,33881172,0.67762344,13.417936,67
1035,node-580,relay,0,266979,25096026,0,0,0,0,25096026,0.50192052,9.940688,67,368774,34664756,0,0,0,0,34664756,0.6932951199999999,13.726256,67
1036,node-581,relay,0,294568,27689392,0,0,0,0,27689392,0.55378784,10.967168,67,263391,24758754,0,0,0,0,24758754,0.49517508,9.807584,67
1037,node-582,relay,0,285491,26836154,0,0,0,0,26836154,0.53672308,10.630272,67,299114,28116716,0,0,0,0,28116716,0.56233432,11.14088,67
1038,node-583,relay,0,258390,24288660,0,0,0,0,24288660,0.4857732,9.62184,67,324700,30521800,0,0,0,0,30521800,0.610436,12.090656,67
1039,node-584,relay,0,276373,25979062,0,0,0,0,25979062,0.5195812399999999,10.28736,67,323894,30446036,0,0,0,0,30446036,0.60892072,12.056064,67
1040,node-585,relay,0,339164,31881416,0,0,0,0,31881416,0.63762832,12.628336,67,342403,32185882,0,0,0,0,32185882,0.64371764,12.753168,67
1041,node-586,relay,0,258863,24333122,0,0,0,0,24333122,0.48666244,9.638384,67,297803,27993482,0,0,0,0,27993482,0.5598696400000001,11.082224,67
1042,node-587,relay,0,276716,26011304,0,0,0,0,26011304,0.52022608,10.303152,67,370316,34809704,0,0,0,0,34809704,0.69619408,13.794688,67
1043,node-588,relay,0,303222,28502868,0,0,0,0,28502868,0.57005736,11.289776,67,315341,29642054,0,0,0,0,29642054,0.59284108,11.744736,67
1044,node-589,relay,0,258249,24275406,0,0,0,0,24275406,0.48550812,9.61808,67,332104,31217776,0,0,0,0,31217776,0.62435552,12.3704,67
1045,node-59,relay,0,258234,24273996,0,0,0,0,24273996,0.48547992,9.613568,67,307166,28873604,0,0,0,0,28873604,0.57747208,11.437168,67
1046,node-590,relay,0,444147,41749818,0,0,0,0,41749818,0.83499636,16.537232,67,297366,27952404,0,0,0,0,27952404,0.5590480800000001,11.053648,67
1047,node-591,relay,0,285643,26850442,0,0,0,0,26850442,0.53700884,10.635536,67,288843,27151242,0,0,0,0,27151242,0.54302484,10.755104,67
1048,node-592,relay,0,258083,24259802,0,0,0,0,24259802,0.48519604,9.61056,67,369820,34763080,0,0,0,0,34763080,0.6952616,13.781152,67
1049,node-593,relay,0,258382,24287908,0,0,0,0,24287908,0.48575816000000005,9.62184,67,314680,29579920,0,0,0,0,29579920,0.5915984000000001,11.70488,67
1050,node-594,relay,0,249731,23474714,0,0,0,0,23474714,0.46949428,9.297728,67,316268,29729192,0,0,0,0,29729192,0.59458384,11.786096,67
1051,node-595,relay,0,257712,24224928,0,0,0,0,24224928,0.48449855999999997,9.590256,67,315890,29693660,0,0,0,0,29693660,0.5938732,11.75752,67
1052,node-596,relay,0,284978,26787932,0,0,0,0,26787932,0.5357586400000001,10.609216,67,299255,28129970,0,0,0,0,28129970,0.5625994,11.143136,67
1053,node-597,relay,0,276105,25953870,0,0,0,0,25953870,0.5190774,10.2836,67,307868,28939592,0,0,0,0,28939592,0.5787918400000001,11.46424,67
1054,node-598,relay,0,257985,24250590,0,0,0,0,24250590,0.4850118,9.605296,67,314380,29551720,0,0,0,0,29551720,0.5910344,11.707888,67
1055,node-599,relay,0,267142,25111348,0,0,0,0,25111348,0.50222696,9.944448,67,280682,26384108,0,0,0,0,26384108,0.52768216,10.446032,67
1056,node-6,relay,0,249787,23479978,0,0,0,0,23479978,0.46959955999999997,9.301488,67,290906,27345164,0,0,0,0,27345164,0.54690328,10.807744,67
1057,node-60,relay,0,258863,24333122,0,0,0,0,24333122,0.48666244,9.638384,67,342932,32235608,0,0,0,0,32235608,0.64471216,12.765952,67
1058,node-600,relay,0,507608,47715152,0,0,0,0,47715152,0.9543030400000001,18.900016,67,377125,35449750,0,0,0,0,35449750,0.708995,14.029312,67
1059,node-601,relay,0,249306,23434764,0,0,0,0,23434764,0.46869528000000005,9.284192,67,361216,33954304,0,0,0,0,33954304,0.67908608,13.424704,67
1060,node-602,relay,0,276147,25957818,0,0,0,0,25957818,0.51915636,10.282848,67,414291,38943354,0,0,0,0,38943354,0.7788670799999999,15.425776,67
1061,node-603,relay,0,284368,26730592,0,0,0,0,26730592,0.5346118400000001,10.589664,67,297471,27962274,0,0,0,0,27962274,0.55924548,11.071696,67
1062,node-604,relay,0,267425,25137950,0,0,0,0,25137950,0.502759,9.955728,67,324690,30520860,0,0,0,0,30520860,0.6104172,12.0884,67
1063,node-605,relay,0,301306,28322764,0,0,0,0,28322764,0.56645528,11.220592,67,315495,29656530,0,0,0,0,29656530,0.5931306,11.731952,67
1064,node-606,relay,0,267497,25144718,0,0,0,0,25144718,0.50289436,9.958736,67,334711,31462834,0,0,0,0,31462834,0.62925668,12.465152,67
1065,node-607,relay,0,329593,30981742,0,0,0,0,30981742,0.61963484,12.270384,67,360128,33852032,0,0,0,0,33852032,0.67704064,13.408912,67
1066,node-608,relay,0,276480,25989120,0,0,0,0,25989120,0.5197824,10.292624,67,298341,28044054,0,0,0,0,28044054,0.56088108,11.113056,67
1067,node-609,relay,0,347707,32684458,0,0,0,0,32684458,0.65368916,12.94568,67,269487,25331778,0,0,0,0,25331778,0.50663556,10.025664,67
1068,node-61,relay,0,240988,22652872,0,0,0,0,22652872,0.45305744,8.972864,67,298779,28085226,0,0,0,0,28085226,0.5617045199999999,11.131856,67
